convoID,ambientVariant,processedVolume,technology,model,wer,S,D,I,S_med,D_med,I_med,mwer
31151696,insideCrowded,-20dBFS,whisper,large,0.18268720127456187,107,10,30,7,2,2,0.12222222222222222
31151696,insideCrowded,-25dBFS,whisper,large,0.05151354221986192,58,7,11,1,0,1,0.022222222222222223
31151696,insideCrowded,-30dBFS,whisper,large,0.0605416887944769,37,5,17,1,0,1,0.022222222222222223
31151696,insideCrowded,-35dBFS,whisper,large,0.05151354221986192,36,6,16,1,0,1,0.022222222222222223
31151696,talking,-15dBFS,whisper,large,0.11736590546999469,97,7,31,5,0,1,0.06666666666666667
31151696,talking,-20dBFS,whisper,large,0.04514073287307488,45,5,12,2,0,0,0.022222222222222223
31151696,talking,-25dBFS,whisper,large,0.05682421667551779,34,8,11,3,0,0,0.03333333333333333
31151696,talking,-30dBFS,whisper,large,0.09293680297397769,36,3,14,4,1,1,0.06666666666666667
31151696,talking,-35dBFS,whisper,large,0.09877854487519915,33,4,16,2,0,3,0.05555555555555555
31151696,trafficOutside,-15dBFS,whisper,large,0.17896972915560277,76,12,18,4,5,4,0.14444444444444443
31151696,trafficOutside,-20dBFS,whisper,large,0.06319702602230483,38,7,15,2,2,0,0.044444444444444446
31151696,trafficOutside,-25dBFS,whisper,large,0.16197557089750397,43,7,25,1,2,5,0.08888888888888889
31151696,trafficOutside,-30dBFS,whisper,large,0.04567180031864047,34,5,13,1,0,1,0.022222222222222223
31151696,trafficOutside,-35dBFS,whisper,large,0.1524163568773234,33,1,37,2,0,8,0.1111111111111111
31198145,insideAmbulance,-15dBFS,whisper,large,0.2392966360856269,78,11,31,7,0,5,0.19672131147540983
31198145,insideAmbulance,-20dBFS,whisper,large,0.13685015290519878,46,8,14,2,2,2,0.09836065573770492
31198145,insideAmbulance,-25dBFS,whisper,large,0.11697247706422019,32,9,14,1,1,2,0.06557377049180328
31198145,insideAmbulance,-30dBFS,whisper,large,0.02981651376146789,18,2,8,1,0,0,0.01639344262295082
31198145,insideAmbulance,-35dBFS,whisper,large,0.06957186544342507,19,2,16,0,0,3,0.04918032786885246
31198145,insideCrowded,-15dBFS,whisper,large,0.29510703363914376,134,27,40,14,1,0,0.2459016393442623
31198145,insideCrowded,-20dBFS,whisper,large,0.15137614678899083,54,11,14,5,1,0,0.09836065573770492
31198145,insideCrowded,-25dBFS,whisper,large,0.1246177370030581,34,5,17,2,1,5,0.13114754098360656
31198145,insideCrowded,-30dBFS,whisper,large,0.04357798165137615,20,3,10,1,0,1,0.03278688524590164
31198145,insideCrowded,-35dBFS,whisper,large,0.12308868501529052,28,3,18,2,0,2,0.06557377049180328
31198145,talking,-15dBFS,whisper,large,0.14220183486238533,62,7,26,4,1,3,0.13114754098360656
31198145,talking,-20dBFS,whisper,large,0.06957186544342507,38,5,16,2,0,0,0.03278688524590164
31198145,talking,-25dBFS,whisper,large,0.13379204892966362,27,4,22,1,1,2,0.06557377049180328
31198145,talking,-30dBFS,whisper,large,0.05963302752293578,23,5,11,1,0,0,0.01639344262295082
31198145,talking,-35dBFS,whisper,large,0.05045871559633028,22,5,10,1,1,1,0.04918032786885246
31198145,trafficOutside,-15dBFS,whisper,large,0.154434250764526,47,14,16,8,1,0,0.14754098360655737
31198145,trafficOutside,-20dBFS,whisper,large,0.07186544342507645,36,9,12,3,1,1,0.08196721311475409
31198145,trafficOutside,-25dBFS,whisper,large,0.21483180428134557,36,9,18,3,0,1,0.06557377049180328
31198145,trafficOutside,-30dBFS,whisper,large,0.09021406727828746,24,4,13,2,0,1,0.04918032786885246
31198145,trafficOutside,-35dBFS,whisper,large,0.10703363914373089,26,4,12,2,1,2,0.08196721311475409
31300500,insideAmbulance,-15dBFS,whisper,large,0.26811594202898553,123,13,40,20,4,7,0.28703703703703703
31300500,insideAmbulance,-20dBFS,whisper,large,0.1606280193236715,57,5,23,4,0,5,0.08333333333333333
31300500,insideAmbulance,-25dBFS,whisper,large,0.051932367149758456,43,6,13,4,0,2,0.05555555555555555
31300500,insideAmbulance,-30dBFS,whisper,large,0.07729468599033816,37,6,14,2,1,3,0.05555555555555555
31300500,insideAmbulance,-35dBFS,whisper,large,0.19746376811594202,49,5,29,4,0,7,0.10185185185185185
31300500,insideCrowded,-15dBFS,whisper,large,0.4758454106280193,220,45,66,34,9,6,0.4537037037037037
31300500,insideCrowded,-20dBFS,whisper,large,0.20531400966183574,118,16,31,12,3,3,0.16666666666666666
31300500,insideCrowded,-25dBFS,whisper,large,0.07004830917874397,53,5,21,5,0,1,0.05555555555555555
31300500,insideCrowded,-30dBFS,whisper,large,0.07669082125603864,39,1,20,3,0,2,0.046296296296296294
31300500,insideCrowded,-35dBFS,whisper,large,0.07367149758454106,36,6,13,3,0,2,0.046296296296296294
31300500,talking,-15dBFS,whisper,large,0.1431159420289855,99,10,29,8,0,2,0.09259259259259259
31300500,talking,-20dBFS,whisper,large,0.1322463768115942,64,7,25,8,2,2,0.1111111111111111
31300500,talking,-25dBFS,whisper,large,0.09057971014492754,62,3,25,6,0,4,0.09259259259259259
31300500,talking,-30dBFS,whisper,large,0.18055555555555555,47,7,24,7,0,5,0.1111111111111111
31300500,talking,-35dBFS,whisper,large,0.1322463768115942,47,3,22,7,0,7,0.12962962962962962
31300500,trafficOutside,-15dBFS,whisper,large,0.12016908212560387,74,7,19,10,2,1,0.12037037037037036
31300500,trafficOutside,-20dBFS,whisper,large,0.14009661835748793,62,8,31,6,2,4,0.1111111111111111
31300500,trafficOutside,-25dBFS,whisper,large,0.1388888888888889,57,9,25,4,1,7,0.1111111111111111
31300500,trafficOutside,-30dBFS,whisper,large,0.1678743961352657,58,6,21,6,1,4,0.10185185185185185
31300500,trafficOutside,-35dBFS,whisper,large,0.09782608695652174,44,4,23,2,0,5,0.06481481481481481
31303597,insideAmbulance,-15dBFS,whisper,large,0.17223502304147464,93,23,36,8,1,0,0.09574468085106383
31303597,insideAmbulance,-20dBFS,whisper,large,0.16129032258064516,57,17,21,4,3,3,0.10638297872340426
31303597,insideAmbulance,-25dBFS,whisper,large,0.09850230414746544,46,15,17,2,1,4,0.07446808510638298
31303597,insideAmbulance,-30dBFS,whisper,large,0.11347926267281105,42,22,10,5,2,2,0.09574468085106383
31303597,insideAmbulance,-35dBFS,whisper,large,0.22350230414746544,43,16,25,4,1,4,0.09574468085106383
31303597,insideCrowded,-15dBFS,whisper,large,0.4470046082949309,222,62,66,24,7,4,0.3723404255319149
31303597,insideCrowded,-20dBFS,whisper,large,0.18202764976958524,94,19,22,6,3,5,0.14893617021276595
31303597,insideCrowded,-25dBFS,whisper,large,0.21370967741935484,44,21,15,4,4,2,0.10638297872340426
31303597,insideCrowded,-30dBFS,whisper,large,0.18317972350230416,53,16,31,5,1,0,0.06382978723404255
31303597,insideCrowded,-35dBFS,whisper,large,0.09850230414746544,45,17,17,2,1,1,0.0425531914893617
31303597,talking,-15dBFS,whisper,large,0.18663594470046083,88,24,23,6,1,4,0.11702127659574468
31303597,talking,-20dBFS,whisper,large,0.12039170506912443,49,11,22,4,0,3,0.07446808510638298
31303597,talking,-25dBFS,whisper,large,0.09216589861751152,47,20,12,4,1,0,0.05319148936170213
31303597,talking,-30dBFS,whisper,large,0.0673963133640553,37,16,9,3,2,3,0.0851063829787234
31303597,talking,-35dBFS,whisper,large,0.09735023041474654,42,16,15,2,1,1,0.0425531914893617
31303597,trafficOutside,-15dBFS,whisper,large,0.24596774193548387,68,22,31,8,3,11,0.23404255319148937
31303597,trafficOutside,-20dBFS,whisper,large,0.19700460829493088,46,20,22,4,3,6,0.13829787234042554
31303597,trafficOutside,-25dBFS,whisper,large,0.14112903225806453,50,17,31,4,1,3,0.0851063829787234
31303597,trafficOutside,-30dBFS,whisper,large,0.05184331797235023,36,22,5,2,2,0,0.0425531914893617
31303597,trafficOutside,-35dBFS,whisper,large,0.16071428571428573,46,17,21,4,1,5,0.10638297872340426
31346589,insideAmbulance,-15dBFS,whisper,large,0.258433734939759,114,6,49,10,0,5,0.16853932584269662
31346589,insideAmbulance,-20dBFS,whisper,large,0.1819277108433735,73,11,33,3,0,2,0.056179775280898875
31346589,insideAmbulance,-25dBFS,whisper,large,0.16204819277108434,65,16,28,4,1,2,0.07865168539325842
31346589,insideAmbulance,-30dBFS,whisper,large,0.18313253012048192,58,11,30,4,2,3,0.10112359550561797
31346589,insideAmbulance,-35dBFS,whisper,large,0.09216867469879518,58,9,22,7,1,0,0.0898876404494382
31346589,insideCrowded,-15dBFS,whisper,large,0.363855421686747,174,52,61,15,5,1,0.23595505617977527
31346589,insideCrowded,-20dBFS,whisper,large,0.21204819277108433,96,9,41,5,0,5,0.11235955056179775
31346589,insideCrowded,-25dBFS,whisper,large,0.19096385542168676,73,11,23,6,0,1,0.07865168539325842
31346589,insideCrowded,-30dBFS,whisper,large,0.0746987951807229,62,7,28,6,1,1,0.0898876404494382
31346589,insideCrowded,-35dBFS,whisper,large,0.09518072289156626,55,6,24,6,2,0,0.0898876404494382
31346589,talking,-15dBFS,whisper,large,0.24518072289156626,118,14,48,6,0,2,0.0898876404494382
31346589,talking,-20dBFS,whisper,large,0.12951807228915663,70,10,26,7,0,0,0.07865168539325842
31346589,talking,-25dBFS,whisper,large,0.10421686746987951,57,5,38,6,0,2,0.0898876404494382
31346589,talking,-30dBFS,whisper,large,0.17590361445783131,62,6,39,6,0,1,0.07865168539325842
31346589,talking,-35dBFS,whisper,large,0.13734939759036144,59,7,28,10,0,2,0.1348314606741573
31346589,trafficOutside,-15dBFS,whisper,large,0.1897590361445783,79,11,39,6,1,3,0.11235955056179775
31346589,trafficOutside,-20dBFS,whisper,large,0.20783132530120482,86,7,54,9,0,2,0.12359550561797752
31346589,trafficOutside,-25dBFS,whisper,large,0.07951807228915662,56,10,28,3,1,2,0.06741573033707865
31346589,trafficOutside,-30dBFS,whisper,large,0.11626506024096385,52,7,27,4,1,1,0.06741573033707865
31346589,trafficOutside,-35dBFS,whisper,large,0.12289156626506025,52,8,20,5,2,1,0.0898876404494382
31572540,insideAmbulance,-15dBFS,whisper,large,0.10356164383561643,88,19,21,9,3,3,0.11278195488721804
31572540,insideAmbulance,-20dBFS,whisper,large,0.05150684931506849,53,7,10,5,1,2,0.06015037593984962
31572540,insideAmbulance,-25dBFS,whisper,large,0.06027397260273973,44,8,9,5,3,2,0.07518796992481203
31572540,insideAmbulance,-30dBFS,whisper,large,0.14575342465753424,47,6,17,2,2,4,0.06015037593984962
31572540,insideAmbulance,-35dBFS,whisper,large,0.03287671232876712,34,3,7,0,1,0,0.007518796992481203
31572540,insideCrowded,-15dBFS,whisper,large,0.4317808219178082,218,52,54,48,5,4,0.42857142857142855
31572540,insideCrowded,-20dBFS,whisper,large,0.07726027397260274,63,9,12,11,1,2,0.10526315789473684
31572540,insideCrowded,-25dBFS,whisper,large,0.15123287671232877,39,10,23,4,2,6,0.09022556390977443
31572540,insideCrowded,-30dBFS,whisper,large,0.16602739726027396,41,8,27,4,1,6,0.08270676691729323
31572540,insideCrowded,-35dBFS,whisper,large,0.07780821917808219,39,6,17,3,1,3,0.05263157894736842
31572540,talking,-15dBFS,whisper,large,0.11123287671232877,81,17,19,10,2,2,0.10526315789473684
31572540,talking,-20dBFS,whisper,large,0.10191780821917808,60,7,18,9,1,1,0.08270676691729323
31572540,talking,-25dBFS,whisper,large,0.18191780821917808,55,11,20,9,5,3,0.12781954887218044
31572540,talking,-30dBFS,whisper,large,0.04219178082191781,40,4,9,1,1,0,0.015037593984962405
31572540,talking,-35dBFS,whisper,large,0.23013698630136986,49,11,31,9,2,10,0.15789473684210525
31572540,trafficOutside,-15dBFS,whisper,large,0.08602739726027397,43,12,12,4,5,1,0.07518796992481203
31572540,trafficOutside,-20dBFS,whisper,large,0.1780821917808219,44,19,17,7,5,5,0.12781954887218044
31572540,trafficOutside,-25dBFS,whisper,large,0.14465753424657535,45,9,20,5,2,3,0.07518796992481203
31572540,trafficOutside,-30dBFS,whisper,large,0.06410958904109589,37,6,14,3,1,3,0.05263157894736842
31572540,trafficOutside,-35dBFS,whisper,large,0.09534246575342466,42,8,13,2,2,3,0.05263157894736842
31682405,insideAmbulance,-15dBFS,whisper,large,0.2592852137351086,104,17,30,19,5,5,0.29896907216494845
31682405,insideAmbulance,-20dBFS,whisper,large,0.16538192011212333,71,6,25,5,0,8,0.13402061855670103
31682405,insideAmbulance,-25dBFS,whisper,large,0.14786264891380518,79,8,20,3,2,4,0.09278350515463918
31682405,insideAmbulance,-30dBFS,whisper,large,0.12263489838822705,78,9,19,2,1,3,0.061855670103092786
31682405,insideAmbulance,-35dBFS,whisper,large,0.09250175192711983,76,4,19,1,1,3,0.05154639175257732
31682405,insideCrowded,-15dBFS,whisper,large,0.49964961457603363,185,33,56,32,0,3,0.36082474226804123
31682405,insideCrowded,-20dBFS,whisper,large,0.22845129642606868,128,13,43,11,0,5,0.16494845360824742
31682405,insideCrowded,-25dBFS,whisper,large,0.1920112123335669,79,5,35,5,0,4,0.09278350515463918
31682405,insideCrowded,-30dBFS,whisper,large,0.18220042046250876,47,5,28,2,0,8,0.10309278350515463
31682405,insideCrowded,-35dBFS,whisper,large,0.15206727400140155,59,6,32,4,1,5,0.10309278350515463
31682405,talking,-15dBFS,whisper,large,0.1702873160476524,122,10,32,7,0,5,0.12371134020618557
31682405,talking,-20dBFS,whisper,large,0.1836019621583742,66,7,30,8,2,5,0.15463917525773196
31682405,talking,-25dBFS,whisper,large,0.1751927119831815,66,5,39,6,0,3,0.09278350515463918
31682405,talking,-30dBFS,whisper,large,0.1829011913104415,74,4,28,3,0,4,0.07216494845360824
31682405,talking,-35dBFS,whisper,large,0.19621583742116327,83,4,34,3,2,3,0.08247422680412371
31682405,trafficOutside,-15dBFS,whisper,large,0.19271198318149965,90,5,25,6,1,5,0.12371134020618557
31682405,trafficOutside,-20dBFS,whisper,large,0.19901892081289418,67,8,26,6,0,9,0.15463917525773196
31682405,trafficOutside,-25dBFS,whisper,large,0.13665031534688157,63,4,32,2,2,8,0.12371134020618557
31682405,trafficOutside,-30dBFS,whisper,large,0.2214435879467414,42,5,11,3,3,1,0.07216494845360824
31682405,trafficOutside,-35dBFS,whisper,large,0.10861948142957253,82,5,17,3,0,2,0.05154639175257732
31943607,insideAmbulance,-15dBFS,whisper,large,0.2644135188866799,105,9,31,8,0,6,0.18666666666666668
31943607,insideAmbulance,-20dBFS,whisper,large,0.14910536779324055,36,4,21,6,0,4,0.13333333333333333
31943607,insideAmbulance,-25dBFS,whisper,large,0.0583167660702452,22,4,9,3,0,2,0.06666666666666667
31943607,insideAmbulance,-30dBFS,whisper,large,0.23591782637508282,45,4,29,2,0,9,0.14666666666666667
31943607,insideAmbulance,-35dBFS,whisper,large,0.18820410868124585,48,4,18,4,0,2,0.08
31943607,insideCrowded,-15dBFS,whisper,large,0.32935719019218024,196,40,39,19,4,2,0.3333333333333333
31943607,insideCrowded,-20dBFS,whisper,large,0.20212060967528164,90,17,17,6,3,0,0.12
31943607,insideCrowded,-25dBFS,whisper,large,0.15772034459907222,58,7,11,5,1,1,0.09333333333333334
31943607,insideCrowded,-30dBFS,whisper,large,0.10470510271703115,58,9,16,4,1,3,0.10666666666666667
31943607,insideCrowded,-35dBFS,whisper,large,0.11928429423459244,55,6,18,4,0,2,0.08
31943607,talking,-15dBFS,whisper,large,0.07952286282306163,60,10,13,7,1,2,0.13333333333333333
31943607,talking,-20dBFS,whisper,large,0.1815772034459907,65,6,17,6,1,4,0.14666666666666667
31943607,talking,-25dBFS,whisper,large,0.14049039098740887,60,5,15,4,0,2,0.08
31943607,talking,-30dBFS,whisper,large,0.08482438701126574,61,7,11,4,0,3,0.09333333333333334
31943607,talking,-35dBFS,whisper,large,0.05036447978793903,22,3,16,4,0,4,0.10666666666666667
31943607,trafficOutside,-15dBFS,whisper,large,0.22664015904572565,63,17,14,4,5,3,0.16
31943607,trafficOutside,-20dBFS,whisper,large,0.14314115308151093,32,8,16,6,0,3,0.12
31943607,trafficOutside,-25dBFS,whisper,large,0.12392312789927104,60,9,12,4,1,3,0.10666666666666667
31943607,trafficOutside,-30dBFS,whisper,large,0.07090788601722996,25,6,11,3,0,5,0.10666666666666667
31943607,trafficOutside,-35dBFS,whisper,large,0.145791915175613,47,7,16,4,2,4,0.13333333333333333
31994167,insideAmbulance,-15dBFS,whisper,large,0.12146892655367232,68,12,22,17,1,1,0.20212765957446807
31994167,insideAmbulance,-20dBFS,whisper,large,0.08121468926553672,34,4,21,4,0,2,0.06382978723404255
31994167,insideAmbulance,-25dBFS,whisper,large,0.11864406779661017,33,4,25,3,0,2,0.05319148936170213
31994167,insideAmbulance,-30dBFS,whisper,large,0.19491525423728814,33,3,27,3,1,6,0.10638297872340426
31994167,insideAmbulance,-35dBFS,whisper,large,0.2690677966101695,38,12,23,4,3,7,0.14893617021276595
31994167,insideCrowded,-15dBFS,whisper,large,0.3481638418079096,153,32,53,30,2,3,0.3723404255319149
31994167,insideCrowded,-20dBFS,whisper,large,0.11016949152542373,64,7,19,4,0,1,0.05319148936170213
31994167,insideCrowded,-25dBFS,whisper,large,0.1843220338983051,45,7,24,5,1,2,0.0851063829787234
31994167,insideCrowded,-30dBFS,whisper,large,0.05861581920903955,27,7,17,2,0,2,0.0425531914893617
31994167,insideCrowded,-35dBFS,whisper,large,0.11087570621468927,31,6,19,3,1,3,0.07446808510638298
31994167,talking,-15dBFS,whisper,large,0.22033898305084745,62,13,31,7,3,7,0.18085106382978725
31994167,talking,-20dBFS,whisper,large,0.13206214689265536,38,10,22,6,1,3,0.10638297872340426
31994167,talking,-25dBFS,whisper,large,0.1405367231638418,34,6,24,5,1,2,0.0851063829787234
31994167,talking,-30dBFS,whisper,large,0.054378531073446326,20,5,13,1,1,1,0.031914893617021274
31994167,talking,-35dBFS,whisper,large,0.046610169491525424,19,5,12,1,1,1,0.031914893617021274
31994167,trafficOutside,-15dBFS,whisper,large,0.12641242937853106,48,12,20,8,1,1,0.10638297872340426
31994167,trafficOutside,-20dBFS,whisper,large,0.07768361581920905,32,4,18,5,1,3,0.09574468085106383
31994167,trafficOutside,-25dBFS,whisper,large,0.09745762711864407,30,7,19,2,1,3,0.06382978723404255
31994167,trafficOutside,-30dBFS,whisper,large,0.14689265536723164,30,7,20,3,2,3,0.0851063829787234
31994167,trafficOutside,-35dBFS,whisper,large,0.16666666666666666,35,4,22,3,0,5,0.0851063829787234
32115701,insideAmbulance,-15dBFS,whisper,large,0.20011500862564693,152,16,37,15,0,4,0.16521739130434782
32115701,insideAmbulance,-20dBFS,whisper,large,0.09833237492811961,99,12,17,8,0,2,0.08695652173913043
32115701,insideAmbulance,-25dBFS,whisper,large,0.22311673375503163,96,10,28,7,0,4,0.09565217391304348
32115701,insideAmbulance,-30dBFS,whisper,large,0.07648073605520414,84,7,12,5,0,0,0.043478260869565216
32115701,insideAmbulance,-35dBFS,whisper,large,0.08395629672225417,78,7,13,6,0,0,0.05217391304347826
32115701,insideCrowded,-15dBFS,whisper,large,0.4991374353076481,234,49,76,38,7,6,0.4434782608695652
32115701,insideCrowded,-20dBFS,whisper,large,0.15468660149511212,119,10,31,13,0,2,0.13043478260869565
32115701,insideCrowded,-25dBFS,whisper,large,0.156411730879816,95,9,23,6,0,6,0.10434782608695652
32115701,insideCrowded,-30dBFS,whisper,large,0.09718228867165038,73,3,19,5,0,2,0.06086956521739131
32115701,insideCrowded,-35dBFS,whisper,large,0.16906267970097758,87,11,25,5,0,7,0.10434782608695652
32115701,talking,-15dBFS,whisper,large,0.24611845888441633,124,23,28,17,4,4,0.21739130434782608
32115701,talking,-20dBFS,whisper,large,0.1535365152386429,98,8,22,12,0,5,0.14782608695652175
32115701,talking,-25dBFS,whisper,large,0.11960897067280046,93,6,25,8,0,3,0.09565217391304348
32115701,talking,-30dBFS,whisper,large,0.1242093156986774,89,9,22,5,0,2,0.06086956521739131
32115701,talking,-35dBFS,whisper,large,0.1178838412880966,87,10,21,5,1,4,0.08695652173913043
32115701,trafficOutside,-15dBFS,whisper,large,0.18746405980448533,96,15,21,8,1,2,0.09565217391304348
32115701,trafficOutside,-20dBFS,whisper,large,0.16101207590569291,93,10,24,7,1,3,0.09565217391304348
32115701,trafficOutside,-25dBFS,whisper,large,0.06267970097757332,43,10,15,7,1,0,0.06956521739130435
32115701,trafficOutside,-30dBFS,whisper,large,0.07590569292696953,80,10,10,6,0,0,0.05217391304347826
32115701,trafficOutside,-35dBFS,whisper,large,0.06958021851638872,82,8,14,6,0,0,0.05217391304347826
32126227,insideAmbulance,-15dBFS,whisper,large,0.20051413881748073,98,19,39,19,4,6,0.30526315789473685
32126227,insideAmbulance,-20dBFS,whisper,large,0.2467866323907455,63,8,29,16,0,7,0.24210526315789474
32126227,insideAmbulance,-25dBFS,whisper,large,0.09704370179948586,44,6,24,5,0,2,0.07368421052631578
32126227,insideAmbulance,-30dBFS,whisper,large,0.22879177377892032,36,13,10,6,3,2,0.11578947368421053
32126227,insideAmbulance,-35dBFS,whisper,large,0.06876606683804627,39,6,18,2,1,2,0.05263157894736842
